timestamp,btc_price,call_bid,call_ask,put_bid,put_ask,strike,period_start
1770314432457,66960.96126541284,0.9089195092478427,0.9208083981367315,0.07919160186326843,0.09108049075215732,66802.85200306123,1770314347457
1770314437457,66940.75060981337,0.8568910704003876,0.8688910704003876,0.1311089295996124,0.1431089295996124,66802.85200306123,1770314347457
1770314442457,66962.0291432829,0.9140600637978233,0.9261711749089345,0.07382882509106552,0.08593993620217662,66802.85200306123,1770314347457
1770314447457,66965.84263314764,0.9253346744117377,0.9375568966339598,0.062443103366040156,0.07466532558826237,66802.85200306123,1770314347457
1770314452457,66981.63483064417,0.9438333333333333,0.9561666666666666,0.04383333333333338,0.05616666666666671,66802.85200306123,1770314347457
1770314457457,66981.70393078795,0.9437777777777777,0.9562222222222222,0.04377777777777782,0.05622222222222227,66802.85200306123,1770314347457
1770314462457,66975.94544662855,0.9437222222222221,0.9562777777777778,0.043722222222222266,0.05627777777777782,66802.85200306123,1770314347457
1770314467457,66982.30504310221,0.9436666666666667,0.9563333333333333,0.043666666666666715,0.056333333333333374,66802.85200306123,1770314347457
1770314472457,66970.72570439035,0.9436111111111111,0.9563888888888888,0.043611111111111156,0.05638888888888893,66802.85200306123,1770314347457
1770314477457,66965.41704196754,0.9316050615905185,0.9444939504794074,0.0555060495205926,0.06839493840948149,66802.85200306123,1770314347457
1770314482457,66965.56328144336,0.9332602118436103,0.9462602118436102,0.05373978815638975,0.06673978815638976,66802.85200306123,1770314347457
1770314487457,66979.12788673816,0.9434444444444444,0.9565555555555555,0.04344444444444449,0.0565555555555556,66802.85200306123,1770314347457
1770314492457,66983.94546766709,0.9433888888888888,0.9566111111111111,0.043388888888888935,0.056611111111111154,66802.85200306123,1770314347457
1770314497457,66974.41382249218,0.9433333333333332,0.9566666666666667,0.043333333333333376,0.05666666666666671,66802.85200306123,1770314347457
1770314502457,66960.46046621837,0.9244255493322723,0.9378699937767166,0.06213000622328331,0.07557445066772776,66802.85200306123,1770314347457
1770314507457,66962.47966743,0.9312249598194686,0.9447805153750242,0.05521948462497583,0.06877504018053138,66802.85200306123,1770314347457
1770314512457,66954.41931560653,0.9103244076170423,0.923991074283709,0.07600892571629106,0.08967559238295772,66802.85200306123,1770314347457
1770314517457,66958.38563095026,0.9224984273691743,0.9362762051469522,0.06372379485304785,0.07750157263082563,66802.85200306123,1770314347457
1770314522457,66958.50397759434,0.9240917927241873,0.9379806816130761,0.062019318386923844,0.07590820727581274,66802.85200306123,1770314347457
1770314527457,66942.97337805072,0.8822260416374889,0.8962260416374889,0.10377395836251113,0.11777395836251114,66802.85200306123,1770314347457
1770314532457,66949.78762173325,0.9023625769671151,0.9164736880782263,0.08352631192177377,0.09763742303288488,66802.85200306123,1770314347457
1770314537457,66944.3236607098,0.888306565546372,0.9025287877685941,0.09747121223140583,0.11169343445362805,66802.85200306123,1770314347457
1770314542457,66940.76986160592,0.8795189180380814,0.8938522513714147,0.10614774862858532,0.12048108196191866,66802.85200306123,1770314347457
1770314547457,66938.95053884682,0.8755549096747695,0.8899993541192139,0.11000064588078608,0.12444509032523053,66802.85200306123,1770314347457
1770314552457,66929.03831350442,0.8487337563879838,0.8632893119435394,0.13671068805646064,0.15126624361201618,66802.85200306123,1770314347457
1770314557457,66941.65459285524,0.8855041849515998,0.9001708516182664,0.0998291483817336,0.11449581504840026,66802.85200306123,1770314347457
1770314562457,66939.70283297745,0.8811465903685192,0.895924368146297,0.10407563185370305,0.11885340963148083,66802.85200306123,1770314347457
1770314567457,66930.48543204687,0.8560684862108762,0.8709573750997651,0.1290426249002349,0.1439315137891238,66802.85200306123,1770314347457
1770314572457,66944.21604895491,0.8963972739819605,0.9113972739819604,0.08860272601803959,0.1036027260180396,66802.85200306123,1770314347457
1770314577457,66939.60191923988,0.884402802918295,0.8995139140294061,0.10048608597059393,0.11559719708170503,66802.85200306123,1770314347457
1770314582457,66942.24823018792,0.8932087112979122,0.9084309335201345,0.09156906647986553,0.10679128870208775,66802.85200306123,1770314347457
1770314587457,66939.06122678948,0.8852445556263582,0.9005778889596916,0.09942211104030844,0.11475544437364178,66802.85200306123,1770314347457
1770314592457,66928.79169934797,0.8567334905046977,0.8721779349491421,0.12782206505085789,0.1432665094953023,66802.85200306123,1770314347457
1770314597457,66923.62233250176,0.8428457593076506,0.8584013148632061,0.14159868513679386,0.1571542406923494,66802.85200306123,1770314347457
1770314602457,66935.53987700962,0.8786362024386896,0.8943028691053563,0.10569713089464375,0.12136379756131041,66802.85200306123,1770314347457
1770314607457,66932.51559375948,0.870998226787832,0.8867760045656097,0.11322399543439027,0.12900177321216805,66802.85200306123,1770314347457
1770314612457,66942.24676266585,0.9007046879469498,0.9165935768358386,0.08340642316416133,0.09929531205305023,66802.85200306123,1770314347457
1770314617457,66942.42696949125,0.9025146071471288,0.9185146071471288,0.08148539285287115,0.09748539285287117,66802.85200306123,1770314347457
1770314622457,66938.74666000804,0.8929450715006046,0.9090561826117158,0.0909438173882842,0.10705492849939531,66802.85200306123,1770314347457
1770314627457,66924.82064300605,0.8529802571465962,0.8692024793688183,0.1307975206311816,0.14701974285340386,66802.85200306123,1770314347457
1770314632457,66923.21629451257,0.8493510307135734,0.8656843640469067,0.13431563595309326,0.15064896928642657,66802.85200306123,1770314347457
1770314637457,66913.88169090931,0.8226609534839991,0.8391053979284436,0.1608946020715564,0.17733904651600083,66802.85200306123,1770314347457
1770314642457,66916.84933446423,0.8325780304039697,0.8491335859595254,0.15086641404047468,0.16742196959603023,66802.85200306123,1770314347457
1770314647457,66918.27945073246,0.837949009680359,0.8546156763470256,0.14538432365297435,0.16205099031964101,66802.85200306123,1770314347457
1770314652457,66936.32125264977,0.8933580162271156,0.9101357940048934,0.08986420599510658,0.10664198377288436,66802.85200306123,1770314347457
1770314657457,66948.90153652766,0.9326447505883984,0.9495336394772873,0.05046636052271272,0.06735524941160162,66802.85200306123,1770314347457
1770314662457,66946.48403018755,0.9267485670494693,0.9437485670494692,0.05625143295053076,0.07325143295053077,66802.85200306123,1770314347457
1770314667457,66938.04743689117,0.9025116419003436,0.9196227530114547,0.0803772469885453,0.0974883580996564,66802.85200306123,1770314347457
1770314672457,66918.23034308349,0.8433906042110383,0.8606128264332605,0.13938717356673946,0.1566093957889617,66802.85200306123,1770314347457
1770314677457,66918.0789224924,0.8440688009797617,0.8614021343130951,0.13859786568690496,0.15593119902023828,66802.85200306123,1770314347457
1770314682457,66928.17549136201,0.8762304722170419,0.8936749166614862,0.10632508333851373,0.12376952778295816,66802.85200306123,1770314347457
1770314687457,66945.24852375963,0.930115607936467,0.9476711634920225,0.052328836507977476,0.06988439206353303,66802.85200306123,1770314347457
1770314692457,66930.41172709448,0.8856812770788024,0.9033479437454691,0.09665205625453091,0.11431872292119757,66802.85200306123,1770314347457
1770314697457,66930.62694828829,0.8876540445744178,0.9054318223521954,0.09456817764780451,0.11234595542558229,66802.85200306123,1770314347457
1770314702457,66925.7489398222,0.8737795800706807,0.8916684689595695,0.10833153104043045,0.12622041992931934,66802.85200306123,1770314347457
1770314707457,66919.0727405154,0.8541898045442995,0.8721898045442995,0.1278101954557005,0.1458101954557005,66802.85200306123,1770314347457
1770314712457,66921.14649027791,0.8619027667267303,0.8800138778378415,0.11998612216215858,0.1380972332732697,66802.85200306123,1770314347457
1770314717457,66913.21846965999,0.838195951612259,0.8564181738344812,0.1435818261655188,0.16180404838774104,66802.85200306123,1770314347457
1770314722457,66905.35724942577,0.8145341113266197,0.832867444659953,0.167132555340047,0.18546588867338032,66802.85200306123,1770314347457
1770314727457,66894.2749910652,0.7804985144101036,0.7989429588545481,0.2010570411454519,0.21950148558989632,66802.85200306123,1770314347457
1770314732457,66899.04991431315,0.7966519753201958,0.8152075308757515,0.18479246912424857,0.20334802467980412,66802.85200306123,1770314347457
1770314737457,66898.86770683122,0.7970997638049561,0.8157664304716227,0.1842335695283773,0.20290023619504396,66802.85200306123,1770314347457
1770314742457,66896.67858309475,0.7911232891544173,0.8099010669321951,0.1900989330678049,0.20887671084558268,66802.85200306123,1770314347457
1770314747457,66888.27740424493,0.7651372022174606,0.7840260911063496,0.21597390889365045,0.23486279778253935,66802.85200306123,1770314347457
1770314752457,66890.72101902417,0.773948438590154,0.792948438590154,0.20705156140984599,0.226051561409846,66802.85200306123,1770314347457
1770314757457,66889.06398162796,0.7695479721784657,0.7886590832895768,0.21134091671042318,0.23045202782153432,66802.85200306123,1770314347457
1770314762457,66880.56270919243,0.7428785477989187,0.762100770021141,0.23789922997885904,0.2571214522010813,66802.85200306123,1770314347457
1770314767457,66890.98178830449,0.7777130678222303,0.7970464011555637,0.20295359884443637,0.22228693217776968,66802.85200306123,1770314347457
1770314772457,66874.08664955608,0.7234093481245583,0.7428537925690026,0.2571462074309973,0.2765906518754418,66802.85200306123,1770314347457
1770314777457,66864.63006479313,0.6931428629474664,0.712698418503022,0.28730158149697804,0.3068571370525336,66802.85200306123,1770314347457
1770314782457,66864.70239355104,0.6940690528968089,0.7137357195634756,0.2862642804365244,0.30593094710319113,66802.85200306123,1770314347457
1770314787457,66870.1187176392,0.7126847990529255,0.7324625768307031,0.2675374231692968,0.2873152009470746,66802.85200306123,1770314347457
1770314792457,66866.06513585198,0.6999884688827879,0.7198773577716767,0.2801226422283233,0.3000115311172121,66802.85200306123,1770314347457
1770314797457,66856.7805528629,0.6697618326722294,0.6897618326722295,0.31023816732777054,0.33023816732777056,66802.85200306123,1770314347457
1770314802457,66868.96485467975,0.7111398587815242,0.7312509698926354,0.2687490301073647,0.28886014121847575,66802.85200306123,1770314347457
1770314807457,66858.17368120779,0.6756706438586795,0.6958928660809016,0.3041071339190983,0.3243293561413206,66802.85200306123,1770314347457
1770314812457,66856.69311194021,0.6713202171950877,0.691653550528421,0.30834644947157896,0.3286797828049123,66802.85200306123,1770314347457
1770314817457,66858.49184946554,0.6780328971908767,0.6984773416353212,0.30152265836467884,0.32196710280912333,66802.85200306123,1770314347457
1770314822457,66866.93899103481,0.7073761436419406,0.7279316991974962,0.2720683008025038,0.2926238563580594,66802.85200306123,1770314347457
1770314827457,66875.38854139,0.7369503200602066,0.7576169867268732,0.2423830132731268,0.26304967993979345,66802.85200306123,1770314347457
1770314832457,66858.30640012438,0.6793790098062991,0.7001567875840768,0.29984321241592315,0.32062099019370094,66802.85200306123,1770314347457
1770314837457,66858.7278868766,0.6814956144633272,0.7023845033522161,0.2976154966477839,0.31850438553667276,66802.85200306123,1770314347457
1770314842457,66858.04268026409,0.679812680009861,0.7008126800098609,0.2991873199901391,0.3201873199901391,66802.85200306123,1770314347457
1770314847457,66858.37074604176,0.681624708607843,0.702735819718954,0.29726418028104595,0.31837529139215703,66802.85200306123,1770314347457
1770314852457,66852.79411657449,0.6629329126801327,0.6841551349023549,0.3158448650976451,0.33706708731986734,66802.85200306123,1770314347457
1770314857457,66844.19519815214,0.633553781324895,0.6548871146582285,0.3451128853417716,0.3664462186751049,66802.85200306123,1770314347457
1770314862457,66848.75953677317,0.6500434600375002,0.6714879044819446,0.3285120955180553,0.3499565399624998,66802.85200306123,1770314347457
1770314867457,66840.03514844603,0.6199442177156562,0.6414997732712118,0.35850022672878823,0.3800557822843438,66802.85200306123,1770314347457
1770314872457,66843.31923794253,0.6319922015418563,0.653658868208523,0.34634113179147696,0.3680077984581437,66802.85200306123,1770314347457
1770314877457,66846.7111577274,0.6445175646526845,0.6662953424304622,0.33370465756953777,0.35548243534731555,66802.85200306123,1770314347457
1770314882457,66838.17980675606,0.6147275845095044,0.6366164733983932,0.3633835266016068,0.3852724154904956,66802.85200306123,1770314347457
1770314887457,66840.07366060647,0.621934491233027,0.643934491233027,0.35606550876697296,0.378065508766973,66802.85200306123,1770314347457
1770314892457,66839.9277066059,0.6218852141265394,0.6439963252376506,0.35600367476234945,0.37811478587346053,66802.85200306123,1770314347457
1770314897457,66850.25084446999,0.659524717960444,0.6817469401826661,0.3182530598173338,0.34047528203955607,66802.85200306123,1770314347457
1770314902457,66841.60222214827,0.6288943661780695,0.6512276995114028,0.3487723004885972,0.3711056338219305,66802.85200306123,1770314347457
1770314907457,66856.64465292584,0.6839930393832246,0.7064374838276691,0.29356251617233087,0.31600696061677536,66802.85200306123,1770314347457
1770314912457,66839.93284268367,0.6238345933161537,0.6463901488717093,0.35360985112829074,0.3761654066838463,66802.85200306123,1770314347457
1770314917457,66835.0174859507,0.6063452626037447,0.6290119292704113,0.3709880707295887,0.39365473739625534,66802.85200306123,1770314347457
1770314922457,66847.23852183852,0.6516636290685025,0.6744414068462803,0.3255585931537197,0.3483363709314975,66802.85200306123,1770314347457
1770314927457,66853.73510572687,0.6762391309616075,0.6991280198504964,0.3008719801495036,0.32376086903839246,66802.85200306123,1770314347457
1770314932457,66846.31108876632,0.6494595766855313,0.6724595766855312,0.3275404233144687,0.3505404233144687,66802.85200306123,1770314347457
1770314937457,66842.18058886912,0.634707780093618,0.657818891204729,0.34218110879527097,0.36529221990638205,66802.85200306123,1770314347457
1770314942457,66839.30754222181,0.6245299065010234,0.6477521287232456,0.3522478712767544,0.37547009349897664,66802.85200306123,1770314347457
1770314947457,66843.36663365105,0.640263198045171,0.6635965313785044,0.33640346862149567,0.359736801954829,66802.85200306123,1770314347457
1770314952457,66854.6433452526,0.6833079366574102,0.7067523811018546,0.2932476188981454,0.31669206334258987,66802.85200306123,1770314347457
1770314957457,66843.93047757167,0.6435609913793731,0.6671165469349286,0.3328834530650714,0.35643900862062694,66802.85200306123,1770314347457
1770314962457,66835.29799110378,0.6113792794865017,0.6350459461531685,0.36495405384683155,0.3886207205134983,66802.85200306123,1770314347457
1770314967457,66827.2427810727,0.5811267899684035,0.6049045677461812,0.39509543225381877,0.41887321003159655,66802.85200306123,1770314347457
1770314972457,66825.3203033645,0.5741043652276521,0.5979932541165409,0.4020067458834591,0.42589563477234793,66802.85200306123,1770314347457
1770314977457,66835.84053787417,0.614878980049794,0.638878980049794,0.36112101995020596,0.385121019950206,66802.85200306123,1770314347457
1770314982457,66828.70180293234,0.5877934568221226,0.6119045679332338,0.3880954320667663,0.41220654317787736,66802.85200306123,1770314347457
1770314987457,66830.5567949265,0.5953643745731179,0.61958659679534,0.38041340320465994,0.4046356254268822,66802.85200306123,1770314347457
1770314992457,66825.50198001793,0.5760799968010024,0.6004133301343357,0.39958666986566427,0.4239200031989976,66802.85200306123,1770314347457
1770314997457,66821.32736610934,0.5600726766617007,0.5845171211061452,0.4154828788938548,0.4399273233382993,66802.85200306123,1770314347457
1770315002457,66792.58883699417,0.4473866350591063,0.47194219061466186,0.5280578093853381,0.5526133649408937,66802.85200306123,1770314347457
1770315007457,66792.99710692593,0.4487657608694554,0.473432427536122,0.526567572463878,0.5512342391305446,66802.85200306123,1770314347457
1770315012457,66776.0797465887,0.38146560086761455,0.40624337864539234,0.5937566213546076,0.6185343991323854,66802.85200306123,1770314347457
1770315017457,66763.86829761609,0.3323107108625419,0.35719959975143073,0.6428004002485692,0.6676892891374582,66802.85200306123,1770314347457
1770315022457,66769.44128921039,0.35385714459663725,0.3788571445966373,0.6211428554033628,0.6461428554033627,66802.85200306123,1770314347457
1770315027457,66758.75110227676,0.31025332522112925,0.33536443633224033,0.6646355636677597,0.6897466747788707,66802.85200306123,1770314347457
1770315032457,66764.61503496027,0.3330692866877106,0.35829150890993283,0.6417084910900672,0.6669307133122895,66802.85200306123,1770314347457
1770315037457,66776.99272962192,0.3824984410118374,0.4078317743451707,0.5921682256548292,0.6175015589881626,66802.85200306123,1770314347457
1770315042457,66784.40506585952,0.4121545041056771,0.4375989485501216,0.5624010514498784,0.5878454958943228,66802.85200306123,1770314347457
1770315047457,66786.09813047583,0.41868365255469486,0.4442392081102504,0.5557607918897496,0.5813163474453051,66802.85200306123,1770314347457
1770315052457,66789.01019477546,0.4302825230265246,0.4559491896931912,0.5440508103068088,0.5697174769734755,66802.85200306123,1770314347457
1770315057457,66782.95152377555,0.40495316910604245,0.43073094688382024,0.5692690531161798,0.5950468308939575,66802.85200306123,1770314347457
1770315062457,66791.31153729637,0.4391918726598169,0.46508076154870576,0.5349192384512942,0.560808127340183,66802.85200306123,1770314347457
1770315067457,66793.03773524576,0.44610721743554554,0.47210721743554557,0.5278927825644545,0.5538927825644545,66802.85200306123,1770314347457
1770315072457,66796.06120652203,0.45851785428037967,0.48462896539149075,0.5153710346085092,0.5414821457196204,66802.85200306123,1770314347457
1770315077457,66806.96982513716,0.5042068321988835,0.5304290544211057,0.4695709455788943,0.49579316780111654,66802.85200306123,1770314347457
1770315082457,66796.71774314894,0.4609139252532464,0.48724725858657975,0.5127527414134202,0.5390860747467535,66802.85200306123,1770314347457
1770315087457,66800.98687690329,0.4788597893714449,0.5053042338158894,0.4946957661841106,0.5211402106285551,66802.85200306123,1770314347457
1770315092457,66787.51612555927,0.42130852671623703,0.4478640822717926,0.5521359177282075,0.5786914732837629,66802.85200306123,1770314347457
1770315097457,66773.52940378313,0.3609983840462658,0.3876650507129324,0.6123349492870677,0.6390016159537343,66802.85200306123,1770314347457
1770315102457,66791.19914257487,0.4364313291124486,0.4632091068902264,0.5367908931097736,0.5635686708875514,66802.85200306123,1770314347457
1770315107457,66791.94215333856,0.4393494750247894,0.46623836391367823,0.5337616360863217,0.5606505249752106,66802.85200306123,1770314347457
1770315112457,66794.38761191884,0.44969829938090505,0.4766982993809051,0.523301700619095,0.5503017006190949,66802.85200306123,1770314347457
1770315117457,66791.3945580842,0.43638764600111035,0.46349875711222144,0.5365012428877786,0.5636123539988896,66802.85200306123,1770314347457
1770315122457,66788.27741957564,0.42240291261068197,0.4496251348329042,0.5503748651670958,0.577597087389318,66802.85200306123,1770314347457
1770315127457,66773.33410766923,0.35610732425099484,0.38344065758432816,0.6165593424156718,0.6438926757490052,66802.85200306123,1770314347457
1770315132457,66769.64749541387,0.33906567490771455,0.36651011935215905,0.6334898806478411,0.6609343250922854,66802.85200306123,1770314347457
1770315137457,66780.80194443377,0.3879793867533523,0.41553494230890786,0.5844650576910921,0.6120206132466477,66802.85200306123,1770314347457
1770315142457,66797.74291502888,0.4632901530889965,0.49095681975566313,0.5090431802443368,0.5367098469110035,66802.85200306123,1770314347457
1770315147457,66805.4102444216,0.49762319723277487,0.5254009750105526,0.47459902498944734,0.5023768027672251,66802.85200306123,1770314347457
1770315152457,66814.00796396931,0.5365096501147424,0.5643985390036312,0.43560146099636876,0.4634903498852576,66802.85200306123,1770314347457
1770315157457,66815.41836095242,0.543119808596326,0.571119808596326,0.42888019140367395,0.456880191403674,66802.85200306123,1770314347457
1770315162457,66820.46102974244,0.5663917744601237,0.5945028855712349,0.4054971144287652,0.43360822553987627,66802.85200306123,1770314347457
1770315167457,66797.48881736485,0.461262015793282,0.4894842380155043,0.5105157619844958,0.5387379842067179,66802.85200306123,1770314347457
1770315172457,66780.36962059703,0.38206849119090175,0.41040182452423507,0.5895981754757649,0.6179315088090982,66802.85200306123,1770314347457
1770315177457,66782.22172008507,0.39007027943478934,0.41851472387923383,0.5814852761207662,0.6099297205652107,66802.85200306123,1770314347457
1770315182457,66811.82969622819,0.5275871126381078,0.5561426681936634,0.44385733180633663,0.4724128873618922,66802.85200306123,1770314347457
1770315187457,66813.0117133292,0.533290308547758,0.5619569752144247,0.43804302478557533,0.46670969145224195,66802.85200306123,1770314347457
1770315192457,66807.30601419364,0.5065985981224991,0.5353763759002769,0.46462362409972313,0.4934014018775009,66802.85200306123,1770314347457
1770315197457,66802.08081438857,0.48190255657979253,0.5107914454686814,0.48920855453131856,0.5180974434202075,66802.85200306123,1770314347457
1770315202457,66808.16069064621,0.5107794646904,0.5397794646904,0.4602205353096,0.4892205353096,66802.85200306123,1770314347457
1770315207457,66819.61674629428,0.565701193964393,0.5948123050755041,0.4051876949244959,0.434298806035607,66802.85200306123,1770314347457
1770315212457,66826.23111520395,0.5979086799501093,0.6271309021723316,0.3728690978276684,0.4020913200498907,66802.85200306123,1770314347457
1770315217457,66828.95153257863,0.6116213793853029,0.6409547127186364,0.3590452872813637,0.388378620614697,66802.85200306123,1770314347457
1770315222457,66809.91757124483,0.5196508121845144,0.5490952566289587,0.4509047433710412,0.4803491878154857,66802.85200306123,1770314347457
1770315227457,66837.21081109658,0.6532816093516569,0.6828371649072125,0.31716283509278753,0.3467183906483431,66802.85200306123,1770314347457
1770315232457,66828.44368231986,0.6110273843320889,0.6406940509987556,0.3593059490012444,0.388972615667911,66802.85200306123,1770314347457
1770315237457,66836.22647360487,0.6501497017115297,0.6799274794893074,0.3200725205106925,0.3498502982884703,66802.85200306123,1770314347457
1770315242457,66845.79998455956,0.698609054718548,0.7284979436074368,0.2715020563925632,0.30139094528145205,66802.85200306123,1770314347457
1770315247457,66738.80146111587,0.10299407598009563,0.11299407598009564,0.8870059240199043,0.8970059240199043,66895.60383072383,1770315247457
1770315252457,66744.40100073525,0.11588442497445166,0.12599553608556277,0.8740044639144372,0.8841155750255484,66895.60383072383,1770315247457
1770315257457,66734.02795219661,0.08869254622269541,0.09891476844491763,0.9010852315550824,0.9113074537773045,66895.60383072383,1770315247457
1770315262457,66738.53869247886,0.09887079994264679,0.10920413327598012,0.8907958667240199,0.9011292000573532,66895.60383072383,1770315247457
1770315267457,66737.06774640422,0.09398430618325711,0.10442875062770156,0.8955712493722985,0.906015693816743,66895.60383072383,1770315247457
1770315272457,66744.14543053875,0.11074317949946143,0.121298735055017,0.8787012649449829,0.8892568205005386,66895.60383072383,1770315247457
1770315277457,66760.13320258132,0.15024981545687785,0.1609164821235445,0.8390835178764555,0.8497501845431221,66895.60383072383,1770315247457
1770315282457,66755.88238079588,0.13838078551576927,0.14915856329354704,0.850841436706453,0.8616192144842307,66895.60383072383,1770315247457
1770315287457,66751.69602884498,0.12660947120620572,0.1374983600950946,0.8625016399049054,0.8733905287937943,66895.60383072383,1770315247457
1770315292457,66750.78385821877,0.12316673716649901,0.13416673716649902,0.865833262833501,0.8768332628335009,66895.60383072383,1770315247457
1770315297457,66726.60732040329,0.0598819893344669,0.07099310044557801,0.9290068995544221,0.9401180106655331,66895.60383072383,1770315247457
1770315302457,66723.34146601336,0.050159295079634805,0.06138151730185702,0.938618482698143,0.9498407049203652,66895.60383072383,1770315247457
1770315307457,66730.70677660302,0.0678754347450292,0.07920876807836254,0.9207912319216374,0.9321245652549708,66895.60383072383,1770315247457
1770315312457,66714.33280619419,0.04427777777777778,0.05572222222222223,0.9442777777777778,0.9557222222222221,66895.60383072383,1770315247457
1770315317457,66722.25494466211,0.044222222222222225,0.05577777777777778,0.9442222222222222,0.9557777777777777,66895.60383072383,1770315247457
1770315322457,66718.18494500141,0.04416666666666667,0.05583333333333334,0.9441666666666666,0.9558333333333333,66895.60383072383,1770315247457
1770315327457,66717.40715034596,0.044111111111111115,0.05588888888888889,0.944111111111111,0.9558888888888889,66895.60383072383,1770315247457
1770315332457,66712.0862441577,0.044055555555555556,0.05594444444444445,0.9440555555555555,0.9559444444444444,66895.60383072383,1770315247457
1770315337457,66717.6087396057,0.044000000000000004,0.056,0.944,0.956,66895.60383072383,1770315247457
1770315342457,66728.13559884741,0.05194617849493719,0.0640572896060483,0.9359427103939516,0.9480538215050628,66895.60383072383,1770315247457
1770315347457,66713.27917407392,0.043888888888888894,0.05611111111111111,0.9438888888888889,0.956111111111111,66895.60383072383,1770315247457
1770315352457,66717.3164490184,0.043833333333333335,0.05616666666666667,0.9438333333333333,0.9561666666666666,66895.60383072383,1770315247457
1770315357457,66714.37966531332,0.04377777777777778,0.05622222222222223,0.9437777777777777,0.9562222222222222,66895.60383072383,1770315247457
1770315362457,66699.66400557209,0.043722222222222225,0.05627777777777778,0.9437222222222221,0.9562777777777778,66895.60383072383,1770315247457
1770315367457,66709.09697932511,0.04366666666666667,0.05633333333333333,0.9436666666666667,0.9563333333333333,66895.60383072383,1770315247457
1770315372457,66723.49819967491,0.043611111111111114,0.05638888888888889,0.9436111111111111,0.9563888888888888,66895.60383072383,1770315247457
1770315377457,66724.66123380764,0.043555555555555556,0.05644444444444445,0.9435555555555555,0.9564444444444444,66895.60383072383,1770315247457
1770315382457,66711.82682609942,0.043500000000000004,0.0565,0.9435,0.9564999999999999,66895.60383072383,1770315247457
1770315387457,66717.05637509048,0.043444444444444445,0.05655555555555556,0.9434444444444444,0.9565555555555555,66895.60383072383,1770315247457
1770315392457,66741.57698606224,0.07458477953711863,0.08780700175934085,0.9121929982406591,0.9254152204628814,66895.60383072383,1770315247457
1770315397457,66719.14002610095,0.043333333333333335,0.05666666666666667,0.9433333333333332,0.9566666666666667,66895.60383072383,1770315247457
1770315402457,66713.24064003445,0.043277777777777776,0.05672222222222223,0.9432777777777778,0.9567222222222221,66895.60383072383,1770315247457
1770315407457,66724.00987664967,0.043222222222222224,0.05677777777777778,0.9432222222222222,0.9567777777777777,66895.60383072383,1770315247457
1770315412457,66697.27529250026,0.04316666666666667,0.05683333333333333,0.9431666666666666,0.9568333333333333,66895.60383072383,1770315247457
1770315417457,66697.6861175253,0.043111111111111114,0.05688888888888889,0.943111111111111,0.9568888888888889,66895.60383072383,1770315247457
1770315422457,66697.26603019114,0.043055555555555555,0.05694444444444445,0.9430555555555555,0.9569444444444444,66895.60383072383,1770315247457
1770315427457,66725.04852895616,0.043000000000000003,0.057,0.943,0.957,66895.60383072383,1770315247457
1770315432457,66715.9463321909,0.042944444444444445,0.05705555555555556,0.9429444444444444,0.9570555555555555,66895.60383072383,1770315247457
1770315437457,66718.35376819476,0.04288888888888889,0.05711111111111111,0.9428888888888889,0.957111111111111,66895.60383072383,1770315247457
